day;sun;wind;rain;temp
2016-02-25;2.1189285714285715;3.214285714285714;0.0;21.357142857142858
2016-02-26;2.1117857142857144;3.2208333333333337;0.0;23.33571428571428
2016-02-27;1.042142857142857;3.492857142857143;2.6952380952380954;23.764285714285716
2016-02-28;0.3553571428571428;1.8142857142857145;0.1023809523809523;24.264285714285712
2016-02-29;0.0;3.414285714285714;3.3809523809523814;22.1
2016-03-01;0.0;2.021428571428572;0.159047619047619;20.621428571428577
2016-03-02;0.7735714285714284;3.714285714285714;0.0;20.935714285714287
2016-03-03;1.4048809523809525;2.475;0.0;20.614285714285717
2016-03-04;1.1525;2.1142857142857143;0.0;21.585714285714285
2016-03-05;2.0364285714285715;3.4;0.0;21.857142857142858
2016-03-06;0.9909523809523808;3.85;0.0;21.27857142857143
2016-03-07;0.1610714285714286;7.971428571428572;0.0;22.235714285714288
2016-03-08;1.5485714285714287;8.807142857142857;0.0;22.61428571428571
2016-03-09;1.6161904761904762;5.442857142857142;0.15892857142857142;21.114285714285717
2016-03-10;1.6208333333333333;5.385714285714286;0.0;19.89285714285714
2016-03-11;0.6404761904761904;5.585714285714286;0.3385714285714285;21.12142857142857
2016-03-12;1.8142857142857143;3.3285714285714287;0.0;18.442857142857147
2016-03-13;1.924642857142857;2.8833333333333333;0.0;20.478571428571428
2016-03-14;1.5944047619047619;3.041666666666667;0.0;20.292857142857144
2016-03-15;0.9620238095238093;3.407142857142858;0.0238095238095237;20.992857142857144
2016-03-16;1.5932142857142857;4.341666666666667;0.0;22.771428571428572
2016-03-17;0.7516666666666666;2.878571428571429;0.16190476190476188;19.864285714285717
2016-03-18;0.9170238095238095;5.685714285714286;0.0;21.6
2016-03-19;1.5071428571428571;5.435714285714286;0.0;21.4
2016-03-20;1.2564285714285712;5.621428571428571;0.1982142857142857;21.95714285714286
2016-03-21;1.5158333333333334;5.07142857142857;0.0;21.67142857142857
2016-03-22;1.2104761904761905;6.414285714285713;0.0;22.26428571428571
2016-03-23;0.0;8.97857142857143;0.2009523809523808;21.32857142857143
2016-03-24;0.045238095238095105;7.94;1.7046428571428573;22.254166666666663
2016-03-25;1.3676190476190475;3.0071428571428567;0.0;21.821428571428573
2016-03-26;0.9823809523809524;4.55;0.0;21.671428571428567
2016-03-27;1.5789285714285715;4.807142857142857;0.02;21.078571428571433
2016-03-28;1.2075;4.321428571428572;0.07928571428571421;20.235714285714288
2016-03-29;1.8397619047619047;3.5083333333333337;0.0;20.692857142857147
2016-03-30;1.6898809523809524;3.78;0.0;21.321428571428573
2016-03-31;1.1285714285714286;4.549999999999999;0.0;18.92142857142857
2016-04-01;0.0;5.214285714285714;0.0952380952380951;19.614285714285717
2016-04-02;0.8499999999999999;3.6714285714285713;0.3535714285714286;22.685714285714283
2016-04-03;1.259047619047619;4.514285714285714;0.103095238095238;21.742857142857144
2016-04-04;1.4723809523809523;5.142857142857143;0.0;19.907142857142855
2016-04-05;1.7373809523809525;4.112500000000001;0.0;17.950000000000003
2016-04-06;1.9357142857142857;3.025;0.0;16.857142857142854
2016-04-07;0.9857142857142858;3.0375;0.0;17.342857142857145
2016-04-08;0.8298809523809523;3.7333333333333334;0.0999999999999999;18.27142857142857
2016-04-09;0.3523809523809523;2.908333333333333;0.0;17.957142857142863
2016-04-10;0.8135714285714285;1.5285714285714287;0.0785714285714285;15.921428571428567
2016-04-11;0.37678571428571417;3.264285714285714;0.0;18.75714285714286
2016-04-12;1.1859523809523809;3.958333333333333;0.0;20.064285714285717
2016-04-13;0.25535714285714284;4.385714285714285;0.96;18.335714285714285
2016-04-14;0.8735714285714284;2.435714285714286;0.0;17.928571428571427
2016-04-15;1.7555952380952382;1.9142857142857144;0.0;16.957142857142856
2016-04-16;0.1785714285714285;3.171428571428571;0.0;16.885714285714286
2016-04-17;0.0952380952380951;2.2571428571428576;1.3788095238095237;17.320833333333333
2016-04-18;1.7611904761904762;6.578571428571428;0.0;19.021428571428572
2016-04-19;0.899047619047619;2.0;0.0;18.807142857142857
2016-04-20;1.1932142857142858;2.9357142857142864;0.0;17.857142857142854
2016-04-21;1.5629761904761905;2.028571428571428;0.0;18.878571428571423
2016-04-22;1.6754761904761906;2.814285714285714;0.0;19.285714285714285
2016-04-23;1.0207142857142855;2.1928571428571426;0.0;18.314285714285713
2016-04-24;0.0;3.942857142857143;0.3489285714285713;17.071428571428573
2016-04-25;0.9657142857142856;7.007142857142858;0.0;18.185714285714287
2016-04-26;0.8028571428571428;9.014285714285714;0.0;18.07857142857143
2016-04-27;1.590595238095238;2.428571428571428;0.0;17.20714285714286
2016-04-28;0.0071428571428571;3.712499999999999;0.0;17.77142857142857
2016-04-29;0.0;4.707142857142856;0.0;17.3
